0.999595061226923	0.001039133516452
0.997867016421712	0.002417511265443
0.994760638261285	0.003794591650452
0.990279528965357	0.005166605182747
0.984429797127582	0.006531513687714
0.977219507358316	0.007887405752648
0.968658618173622	0.009232400784190
0.958758958729693	0.010564637623008
0.947534209947443	0.011882274089801
0.934999884763559	0.013183488679182
0.921173306363051	0.014466482789161
0.906073584094008	0.015729483095584
0.889721586988315	0.016970743955212
0.872139914883579	0.018188549796057
0.853352867168919	0.019381217477319
0.833386409190021	0.020547098609756
0.812268136356123	0.021684581830645
0.790027235996597	0.022792095028942
0.766694447018836	0.023868107516958
0.742302017422610	0.024911132145206
0.716883659729275	0.025919727357335
0.690474504387248	0.026892499182198
0.663111051218015	0.027828103160258
0.634831118969692	0.028725246201622
0.605673793047834	0.029582688373111
0.575679371495674	0.030399244611902
0.544889309298450	0.031173786363346
0.513346161088761	0.031905243140693
0.481093522332156	0.032592604004584
0.448175969074202	0.033234918960240
0.414638996332331	0.033831300270426
0.380528955217589	0.034380923682373
0.345892988873197	0.034883029566963
0.310778967318464	0.035336923968601
0.275235421288089	0.035741979564315
0.239311475158303	0.036097636530773
0.203056779052553	0.036403403318002
0.166521440220548	0.036658857328759
0.129755953785525	0.036863645502590
0.092811132955438	0.037017484803794
0.055738038794528	0.037120162612602
0.018587909652332	0.037171537019034
-0.018587909652332	0.037171537019034
-0.055738038794528	0.037120162612602
-0.092811132955438	0.037017484803794
-0.129755953785525	0.036863645502590
-0.166521440220548	0.036658857328759
-0.203056779052553	0.036403403318002
-0.239311475158303	0.036097636530773
-0.275235421288089	0.035741979564315
-0.310778967318464	0.035336923968601
-0.345892988873197	0.034883029566963
-0.380528955217589	0.034380923682373
-0.414638996332331	0.033831300270426
-0.448175969074202	0.033234918960240
-0.481093522332156	0.032592604004584
-0.513346161088761	0.031905243140693
-0.544889309298450	0.031173786363346
-0.575679371495674	0.030399244611902
-0.605673793047834	0.029582688373111
-0.634831118969692	0.028725246201622
-0.663111051218015	0.027828103160258
-0.690474504387248	0.026892499182198
-0.716883659729275	0.025919727357335
-0.742302017422610	0.024911132145206
-0.766694447018836	0.023868107516958
-0.790027235996597	0.022792095028942
-0.812268136356123	0.021684581830645
-0.833386409190021	0.020547098609756
-0.853352867168919	0.019381217477319
-0.872139914883579	0.018188549796057
-0.889721586988315	0.016970743955212
-0.906073584094008	0.015729483095584
-0.921173306363051	0.014466482789161
-0.934999884763559	0.013183488679182
-0.947534209947443	0.011882274089801
-0.958758958729693	0.010564637623008
-0.968658618173622	0.009232400784190
-0.977219507358316	0.007887405752648
-0.984429797127582	0.006531513687714
-0.990279528965357	0.005166605182747
-0.994760638261285	0.003794591650452
-0.997867016421712	0.002417511265443
-0.999595061226923	0.001039133516452
