-1.0 1.0
1.0 -1.0
-1.0 -1.0
-0.973132176631418 -1.0
-0.910879995915574 -1.0
-0.815696251221770 -1.0
-0.691028980627685 -1.0
-0.541385399330102 -1.0
-0.372174433565477 -1.0
-0.189511973518317 -1.0
0 -1.0
0.189511973518317 -1.0
0.372174433565477 -1.0
0.541385399330101 -1.0
0.691028980627685 -1.0
0.815696251221770 -1.0
0.910879995915574 -1.0
0.973132176631418 -1.0
-1.0 -0.973132176631418
-0.962054889645576 -0.962054889645574
-0.887043649703378 -0.955842179872397
-0.778735293216820 -0.953010891865413
-0.641825436384116 -0.952300598546943
-0.481863060230501 -0.952684284189599
-0.305072415116001 -0.953379950363761
-0.118142746140960 -0.953860456936161
0.072003203077121 -0.953860456936161
0.258452365479762 -0.953379950363761
0.434547344420099 -0.952684284189599
0.594126034931059 -0.952300598546943
0.731746185082233 -0.953010891865413
0.842885829575775 -0.955842179872397
0.924109779291151 -0.962054889645576
0.973132176631418 -0.973132176631418
-1.0 -0.910879995915574
-0.955842179872397 -0.887043649703378
-0.872444921991756 -0.872444921991756
-0.754917050419013 -0.864356470323779
-0.609178745644644 -0.860494937797681
-0.441817026240938 -0.859050987634261
-0.259881754239462 -0.858714015043357
-0.070654853079262 -0.858690293841476
0.118595769282819 -0.858714015043357
0.300868013875199 -0.859050987634261
0.469673683442325 -0.860494937797681
0.619273520742792 -0.864356470323779
0.744889843983513 -0.872444921991756
0.842885829575775 -0.887043649703378
0.910879995915574 -0.910879995915574
-1.0 -0.815696251221770
-0.953010891865413 -0.778735293216820
-0.864356470323779 -0.754917050419013
-0.740498995920427 -0.740498995920427
-0.588585097693463 -0.732421303544796
-0.416251710657402 -0.728350188508123
-0.231391487717262 -0.726711092190807
-0.041897420091931 -0.726711092190807
0.144601899165525 -0.728350188508123
0.321006401238258 -0.732421303544796
0.480997991840854 -0.740498995920427
0.619273520742792 -0.754917050419013
0.731746185082234 -0.778735293216820
0.815696251221770 -0.815696251221770
-1.0 -0.691028980627685
-0.952300598546943 -0.641825436384116
-0.860494937797681 -0.609178745644644
-0.732421303544796 -0.588585097693462
-0.576472145453947 -0.576472145453947
-0.401355173209737 -0.570250659710935
-0.215824014028987 -0.568351971942027
-0.028394167079328 -0.570250659710935
0.152944290907894 -0.576472145453947
0.321006401238258 -0.588585097693462
0.469673683442325 -0.609178745644644
0.594126034931059 -0.641825436384116
0.691028980627684 -0.691028980627685
-1.0 -0.541385399330101
-0.952684284189599 -0.481863060230500
-0.859050987634261 -0.441817026240938
-0.728350188508123 -0.416251710657402
-0.570250659710935 -0.401355173209737
-0.394554787185383 -0.394554787185383
-0.210890425629235 -0.394554787185383
-0.028394167079328 -0.401355173209737
0.144601899165525 -0.416251710657402
0.300868013875199 -0.441817026240938
0.434547344420099 -0.481863060230500
0.541385399330101 -0.541385399330101
-1.0 -0.372174433565477
-0.953379950363761 -0.305072415116001
-0.858714015043357 -0.259881754239462
-0.726711092190807 -0.231391487717262
-0.568351971942027 -0.215824014028986
-0.394554787185383 -0.210890425629235
-0.215824014028987 -0.215824014028987
-0.041897420091931 -0.231391487717262
0.118595769282819 -0.259881754239462
0.258452365479762 -0.305072415116001
0.372174433565477 -0.372174433565477
-1.0 -0.189511973518317
-0.953860456936161 -0.118142746140960
-0.858690293841476 -0.070654853079262
-0.726711092190807 -0.041897420091931
-0.570250659710935 -0.028394167079328
-0.401355173209737 -0.028394167079328
-0.231391487717262 -0.041897420091931
-0.070654853079262 -0.070654853079262
0.072003203077121 -0.118142746140960
0.189511973518317 -0.189511973518317
-1.0 0
-0.953860456936161 0.072003203077121
-0.858714015043357 0.118595769282819
-0.728350188508123 0.144601899165525
-0.576472145453947 0.152944290907893
-0.416251710657402 0.144601899165525
-0.259881754239462 0.118595769282819
-0.118142746140960 0.072003203077121
0 0
-1.0 0.189511973518317
-0.953379950363761 0.258452365479762
-0.859050987634261 0.300868013875199
-0.732421303544796 0.321006401238258
-0.588585097693463 0.321006401238258
-0.441817026240938 0.300868013875199
-0.305072415116001 0.258452365479762
-0.189511973518317 0.189511973518317
-1.0 0.372174433565477
-0.952684284189599 0.434547344420099
-0.860494937797681 0.469673683442325
-0.740498995920427 0.480997991840854
-0.609178745644644 0.469673683442325
-0.481863060230500 0.434547344420099
-0.372174433565477 0.372174433565477
-1.0 0.541385399330101
-0.952300598546943 0.594126034931059
-0.864356470323779 0.619273520742792
-0.754917050419013 0.619273520742792
-0.641825436384116 0.594126034931059
-0.541385399330101 0.541385399330101
-1.0 0.691028980627685
-0.953010891865413 0.731746185082233
-0.872444921991756 0.744889843983512
-0.778735293216820 0.731746185082233
-0.691028980627685 0.691028980627685
-1.0 0.815696251221770
-0.955842179872397 0.842885829575775
-0.887043649703378 0.842885829575775
-0.815696251221770 0.815696251221770
-1.0 0.910879995915573
-0.962054889645574 0.924109779291151
-0.910879995915574 0.910879995915573
-1.0 0.973132176631418
-0.973132176631418 0.973132176631418
